"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023272","2008-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","106.3","0","24.9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","8.9",",0,29,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,31,","29.4",",0,16,","251.8","0","52.5",",0","8.9",",,,0","","","0",",,,0","17.44",",0","22.11",",,,0","12.78",",,,0","","","","","",""
"USW00023272","2008-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","114.4","0","8.1",",0","5",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","8.9",",0,05,","","","","","28.4",",,0,01,","26.7",",0,15,+","358.4","0","106.6",",0","58.6",",,,0","","","","","15.05",",0","18.31",",,,0","11.78",",,,0","","","","","",""
"USW00023272","2008-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","114.4","0","0.0",",0","10",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,18,+","","","","","18.0",",,0,14,","17.8",",0,05,","609.8","0","251.4",",0","71.5",",,,0","","","","","10.22",",0","13.04",",,,0","7.41",",,,0","","","","","",""
"USW00023272","2009-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","3.9",",0,04,","","","","","9.7",",,0,22,","23.3",",0,12,","797.3","0","187.5",",0","23.0",",,,0","","","","","12.29",",0","16.07",",,,0","8.50",",,,0","","","","","",""
"USW00023272","2009-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0","2,0","16",",0","12",",0","2",",0","","","","","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","","","4.4","1,0,10,","","","","","55.4",",,0,15,","19.4","1,0,03,+","972.7","0","175.4","1,0","201.3",",,,0","","","","","11.61","2,0","14.73","1,,,0","8.49","1,,,0","","","","","",""
"USW00023272","2009-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","5.6",",0,10,","","","","","23.1",",,0,05,","22.2",",0,27,","1160.3","0","187.6",",0","70.1",",,,0","","","","","12.28",",0","15.66",",,,0","8.90",",,,0","","","","","",""
"USW00023272","2009-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","12.8","0","12.8",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","1",",0","","","","","6.7",",0,15,","","","","","5.6",",,0,07,","33.9",",0,20,","1321.1","0","160.8",",0","6.2",",,,0","","","","","13.40",",0","17.40",",,,0","9.41",",,,0","","","","","",""
"USW00023272","2009-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","18.6","0","5.8",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","8.3",",0,01,","","","","","10.7",",,0,05,","31.7",",0,16,","1453.2","0","132.1",",0","20.3",",,,0","","","","","14.26",",0","18.15",",,,0","10.36",",,,0","","","","","",""
"USW00023272","2009-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","20.3","0","1.7",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.6",",0,27,+","","","","","0.0",",,0,30,+","26.1",",0,27,","1530.7","0","77.5",",0","0.0",",,,0","","","","","15.81",",0","19.11",",,,0","12.50",",,,0","","","","","",""
"USW00023272","2009-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","23.9","0","3.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","10.6",",0,27,+","","","","","0.0",",,0,31,+","28.3",",0,14,","103.9","0","103.9",",0","0.0",",,,0","","","","","15.10",",0","18.40",",,,0","11.79",",,,0","","","","","",""
"USW00023272","2009-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.1","0","16.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","1",",0","","","","","11.7",",0,31,+","","","","","0.0",",,0,31,+","35.6",",0,28,","162.0","0","58.1",",0","0.0",",,,0","","","","","16.98",",0","20.94",",,,0","13.03",",,,0","","","","","",""
"USW00023272","2009-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","58.4","0","18.3",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","10.6",",0,30,","","","","","5.1",",,0,13,","31.1",",0,02,","206.6","0","44.6",",0","7.1",",,,0","","","","","17.46",",0","21.82",",,,0","13.09",",,,0","","","","","",""
"USW00023272","2009-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","62.8","0","4.4",",0","2",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","10.0",",0,04,","","","","","63.0",",,0,13,","25.0",",0,01,","278.3","0","71.7",",0","79.0",",,,0","","","","","16.16",",0","19.92",",,,0","12.41",",,,0","","","","","",""
"USW00023272","2009-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","66.1","0","3.3",",0","5",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","7.8",",0,21,+","","","","","7.4",",,0,20,","26.1",",0,02,","409.4","0","131.1",",0","11.6",",,,0","","","","","14.07",",0","17.87",",,,0","10.28",",,,0","","","","","",""
"USW00023272","2009-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","66.1","0","0.0",",0","13",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,09,+","","","","","15.0",",,0,12,","17.2",",0,01,","663.1","0","253.7",",0","70.4",",,,0","","","","","10.15",",0","12.92",",,,0","7.38",",,,0","","","","","",""
"USW00023272","2010-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","16",",0","12",",0","2",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,21,","","","","","31.5",",,0,19,","16.1",",0,14,","892.0","0","228.9",",0","169.2",",,,0","","","","","10.95",",0","13.19",",,,0","8.71",",,,0","","","","","",""
"USW00023272","2010-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","7.8",",0,08,","","","","","25.1",",,0,23,","20.0",",0,17,","1055.7","0","163.7",",0","86.8",",,,0","","","","","12.49",",0","15.28",",,,0","9.70",",,,0","","","","","",""
"USW00023272","2010-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.7","0","1.7",",0","11",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","6.1",",0,13,+","","","","","19.6",",,0,03,","26.7",",0,19,","1226.4","0","170.7",",0","71.0",",,,0","","","","","12.88",",0","16.55",",,,0","9.21",",,,0","","","","","",""
"USW00023272","2010-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.7","0","0.0",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","6.7",",0,05,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,11,","23.9",",0,25,+","1393.6","0","167.2",",0","91.2",",,,0","","","0",",,,0","12.76",",0","16.17",",,,0","9.35",",,,0","","","","","",""
"USW00023272","2010-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.7","0","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","7.8",",0,11,","","","","","7.1",",,0,27,","21.7",",0,30,+","1546.8","0","153.2",",0","24.1",",,,0","","","","","13.39",",0","16.81",",,,0","9.97",",,,0","","","","","",""
"USW00023272","2010-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","5.6","0","3.9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","10.0",",0,20,+","0",",,0,30,+","0",",,0,30,+","1.0",",,0,25,","30.6",",0,12,","1645.0","0","98.2",",0","1.9",",,,0","","","0",",,,0","15.19",",0","18.80",",,,0","11.58",",,,0","","","","","",""
"USW00023272","2010-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","5.6","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","22.2",",0,03,","113.9","0","113.9",",0","0.0",",,,0","","","0",",,,0","14.66",",0","17.28",",,,0","12.04",",,,0","","","","","",""
"USW00023272","2010-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","19.7","0","14.1",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","1",",0","","","","","10.6",",0,06,+","","","","","0.3",",,0,17,","36.7",",0,24,","226.0","0","112.1",",0","0.3",",,,0","","","","","15.17",",0","18.46",",,,0","11.89",",,,0","","","","","",""
"USW00023272","2010-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","48.9","0","29.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","3",",0","","","","","11.1",",0,15,+","0",",,0,30,+","0",",,0,30,+","0.5",",,0,08,","33.9",",0,27,","285.7","0","59.7",",0","0.5",",,,0","","","0",",,,0","17.32",",0","21.84",",,,0","12.80",",,,0","","","","","",""
"USW00023272","2010-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","66.4","0","17.5",",0","7",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","10.0",",0,27,+","","","","","15.2",",,0,24,","31.7",",0,12,","379.0","0","93.3",",0","45.9",",,,0","","","","","15.89",",0","19.43",",,,0","12.35",",,,0","","","","","",""
"USW00023272","2010-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","75.7","0","9.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","5.0",",0,24,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,07,","26.7",",0,15,","536.2","0","157.2",",0","78.8",",,,0","","","0",",,,0","13.40",",0","16.89",",,,0","9.92",",,,0","","","","","",""
"USW00023272","2010-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","75.7","0","0.0",",0","19",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","31.0",",,0,19,","17.2",",0,09,+","741.8","0","205.6",",0","170.5",",,,0","","","0",",,,0","11.70",",0","13.91",",,,0","9.49",",,,0","","","","","",""
"USW00023272","2011-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","6",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","3.9",",X,07,","","","","","14.0",",,X,02,","20.0",",X,23,","970.6","X","228.8",",X","39.4",",,,X","","","","","10.95",",X","13.90",",,,X","8.01",",,,X","","","","","",""
"USW00023272","2011-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.0","X","2.0",",X","8",",X","8",",X","2",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","2.8",",X,26,","","","","","26.7",",,X,19,","25.0",",X,06,","1175.2","X","204.6",",X","125.5",",,,X","","","","","11.09",",X","14.56",",,,X","7.63",",,,X","","","","","",""
"USW00023272","2011-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","6.2","X","4.2",",X","21",",X","14",",X","2",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","6.1",",X,01,","","","","","31.5",",,X,24,","27.8",",X,31,+","1362.5","X","187.3",",X","178.5",",,,X","","","","","12.43",",X","15.43",",,,X","9.43",",,,X","","","","","",""
"USW00023272","2011-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.6","X","1.4",",X","7",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","6.7",",X,08,","","","","","3.6",",,X,24,","27.2",",X,01,","1526.6","X","164.1",",X","14.3",",,,X","","","","","12.91",",X","16.31",",,,X","9.50",",,,X","","","","","",""
"USW00023272","2011-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","9.3","X","1.7",",X","7",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","3",",X","0",",X","","","","","7.2",",X,15,+","","","","","7.1",",,X,28,","27.8",",X,04,","1688.9","X","162.3",",X","28.7",",,,X","","","","","13.15",",X","16.50",",,,X","9.80",",,,X","","","","","",""
"USW00023272","2011-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","14.3","X","5.0",",W","4",",W","3",",W","0",",W","0","5,K","0","5,K","0",",W","0",",W","0",",W","5",",W","0",",W","","","","","10.6",",W,27,+","0","5,,K,30,+","0","5,,K,30,+","25.1",",,W,04,","31.1",",W,20,","1798.5","X","109.6",",W","51.3",",,,W","","","0","5,,,K","14.85",",W","18.15",",,,W","11.54",",,,W","","","","","",""
"USW00023272","2011-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","16.5","X","2.2",",W","4",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","4",",W","0",",W","","","","","10.6",",W,11,","","","","","0.8",",,W,13,","27.2",",W,03,","86.7","X","86.7",",W","2.1",",,,W","","","","","15.61",",W","18.84",",,,W","12.38",",,,W","","","","","",""
"USW00023272","2011-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","16.5","X","0.0",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","11.7",",X,28,+","","","","","0.8",",,X,04,","23.9",",X,23,","175.5","X","88.8",",X","0.8",",,,X","","","","","15.47",",X","18.46",",,,X","12.47",",,,X","","","","","",""
"USW00023272","2011-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","30.3","X","13.8",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","15",",X","0",",X","","","","","10.6",",X,07,+","","","","","0.0",",,X,30,+","31.1",",X,28,","232.0","X","56.5",",X","0.0",",,,X","","","","","16.91",",X","21.09",",,,X","12.74",",,,X","","","","","",""
"USW00023272","2011-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.0","X","19.7",",W","6",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","17",",W","0",",W","","","","","10.0",",W,26,","","","","","11.9",",,W,06,","29.4",",W,14,","280.8","X","48.8",",W","35.1",",,,W","","","","","17.40",",W","21.47",",,,W","13.32",",,,W","","","","","",""
"USW00023272","2011-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.0","X","0.0",",X","9",",X","6",",X","0",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","7.2",",X,19,","","","","","9.9",",,X,20,","23.3",",X,02,","453.6","X","172.8",",X","44.1",",,,X","","","","","12.57",",X","15.65",",,,X","9.49",",,,X","","","","","",""
"USW00023272","2011-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.0","X","0.0",",X","3",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","5.0",",X,24,","","","","","2.0",",,X,15,","22.8",",X,02,","672.7","X","219.1",",X","3.5",",,,X","","","","","11.27",",X","14.55",",,,X","7.98",",,,X","","","","","",""
"USW00023272","2012-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","5",",X","5",",X","1",",X","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","4.4",",X,17,","","","","","35.8",",,X,20,","18.9",",X,07,+","880.8","X","208.1",",X","68.0",",,,X","","","","","11.62",",X","15.18",",,,X","8.06",",,,X","","","","","",""
"USW00023272","2012-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","10",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","5.6",",X,27,+","","","","","7.6",",,X,13,","22.2",",X,24,","1060.0","X","179.2",",X","27.7",",,,X","","","","","12.15",",X","15.77",",,,X","8.54",",,,X","","","","","",""
"USW00023272","2012-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","10",",X","9",",X","2",",X","0",",X","0","1,X","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","6.1",",X,24,+","0",",,X,31,+","0","1,,X,31,+","37.3",",,X,14,","21.1",",X,09,+","1262.3","X","202.3",",X","145.0",",,,X","","","0","1,,,X","11.81",",X","14.99",",,,X","8.62",",,,X","","","","","",""
"USW00023272","2012-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.7","X","1.7",",X","7",",X","5",",X","1",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","6.1",",X,06,+","","","","","31.5",",,X,12,","26.1",",X,21,","1411.8","X","149.5",",X","69.7",",,,X","","","","","13.41",",X","17.00",",,,X","9.81",",,,X","","","","","",""
"USW00023272","2012-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.0","X","0.3",",X","2",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","8.3",",X,02,","","","","","0.3",",,X,04,+","26.1",",X,07,","1551.6","X","139.8",",X","0.6",",,,X","","","","","13.83",",X","17.67",",,,X","9.99",",,,X","","","","","",""
"USW00023272","2012-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.0","X","5.0",",X","2",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","8",",X","0",",X","","","","","9.4",",X,03,","","","","","3.3",",,X,04,","30.0",",X,16,","1652.9","X","101.3",",X","3.6",",,,X","","","","","15.12",",X","19.03",",,,X","11.21",",,,X","","","","","",""
"USW00023272","2012-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.0","X","0.0",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","4",",W","0",",W","","","","","10.6",",W,13,+","","","","","0.3",",,W,17,","23.3",",W,21,","95.9","X","95.9",",W","0.3",",,,W","","","","","15.24",",W","18.56",",,,W","11.92",",,,W","","","","","",""
"USW00023272","2012-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.3","X","0.3",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","11.1",",X,25,+","","","","","0.3",",,X,05,","25.0",",X,29,","199.3","X","103.4",",X","0.3",",,,X","","","","","15.01",",X","18.03",",,,X","11.99",",,,X","","","","","",""
"USW00023272","2012-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","8.4","X","1.1",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","9.4",",X,23,","","","","","0.0",",,X,30,+","28.9",",X,30,","314.9","X","115.6",",X","0.0",",,,X","","","","","14.52",",X","17.80",",,,X","11.23",",,,X","","","","","",""
"USW00023272","2012-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","28.9","X","20.5",",X","7",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","11",",X","2",",X","","","","","10.6",",X,23,+","","","","","20.6",",,X,22,","34.4",",X,02,","383.3","X","68.4",",X","37.4",",,,X","","","","","16.79",",X","20.63",",,,X","12.94",",,,X","","","","","",""
"USW00023272","2012-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.8","X","3.9",",X","10",",X","8",",X","1",",X","","","","","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","7.2",",X,09,","","","","","35.3",",,X,30,","25.6",",X,05,","499.1","X","115.8",",X","114.4",",,,X","","","","","14.60",",X","17.78",",,,X","11.42",",,,X","","","","","",""
"USW00023272","2012-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.8","X","0.0",",X","16",",X","12",",X","3",",X","0",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","4.4",",X,19,","0",",,X,31,+","0","1,,X,31,+","29.2",",,X,25,","18.9",",X,09,","721.5","X","222.4",",X","180.5",",,,X","","","0","1,,,X","11.16",",X","13.58",",,,X","8.74",",,,X","","","","","",""
"USW00023272","2013-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","W","0.0",",X","5",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","3.9",",X,13,","","","","","6.4",",,X,05,","17.8",",X,30,+","965.9","W","244.4",",X","12.6",",,,X","","","","","10.45",",X","13.84",",,,X","7.06",",,,X","","","","","",""
"USW00023272","2013-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","W","0.0",",X","4",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","5.0",",X,20,","","","","","11.4",",,X,19,","21.7",",X,15,","1162.3","W","196.4",",X","21.6",",,,X","","","","","11.32",",X","14.98",",,,X","7.66",",,,X","","","","","",""
"USW00023272","2013-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","W","0.0",",X","7",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","3",",X","0",",X","","","","","7.2",",X,21,+","","","","","12.4",",,X,31,","22.8",",X,29,+","1331.6","W","169.3",",X","24.6",",,,X","","","","","12.87",",X","16.85",",,,X","8.89",",,,X","","","","","",""
"USW00023272","2013-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.9","W","0.9",",W","5",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","9",",W","0",",W","","","","","7.2",",W,16,+","","","","","11.7",",,W,01,","27.8",",W,22,","1455.6","W","124.0",",W","25.7",",,,W","","","","","14.23",",W","18.54",",,,W","9.92",",,,W","","","","","",""
"USW00023272","2013-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","6.4","W","5.5",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","7",",W","0",",W","","","","","8.9",",W,23,","","","","","0.8",",,W,27,","31.1",",W,02,","1570.0","W","114.4",",W","1.1",",,,W","","","","","14.82",",W","18.56",",,,W","11.08",",,,W","","","","","",""
